Order_ID,Customer_Name,Category,Region,Sales,Quantity,Profit,GST,Discounted_Sales,Profit_Margin
US-2014-131275,Sample Company A,Office Supplies,West,1856.19,7,334.1142,334.11,1670.57,18.0
CA-2015-113152,Jim Karlsson,Technology,East,843.9,2,371.316,151.9,759.51,44.0
CA-2017-168389,Darrin Van Huff,Furniture,South,721.875,6,-420.0,129.94,649.69,-58.18
US-2014-115189,Alex Russell,Furniture,East,523.764,3,-192.0468,94.28,471.39,-36.67
CA-2016-105732,Alejandro Grove,Furniture,Central,1336.44,14,387.5676,240.56,1202.8,29.0
CA-2016-110975,Darren Budd,Furniture,East,866.646,3,173.3292,156.0,779.98,20.0
CA-2014-141649,Dario Medina,Office Supplies,East,795.408,6,59.6556,143.17,715.87,7.5
CA-2015-100146,Claudia Bergmann,Furniture,West,509.9575,5,41.9965,91.79,458.96,8.24
CA-2015-100146,Claudia Bergmann,Furniture,West,722.352,3,81.2646,130.02,650.12,11.25
US-2016-114013,Stewart Carmichael,Technology,East,539.91,3,-116.9805,97.18,485.92,-21.67
US-2016-114013,Stewart Carmichael,Office Supplies,East,552.56,5,-138.14,99.46,497.3,-25.0
CA-2017-105669,Sanjit Jacobs,Technology,Central,1415.76,6,88.485,254.84,1274.18,6.25
CA-2016-137743,Katherine Hughes,Office Supplies,Central,1036.624,2,51.8312,186.59,932.96,5.0
CA-2015-137974,Lauren Leatherbury,Technology,South,569.64,2,148.1064,102.54,512.68,26.0
CA-2015-137974,Lauren Leatherbury,Furniture,South,1196.86,7,119.686,215.43,1077.17,10.0
CA-2015-137974,Lauren Leatherbury,Furniture,South,523.26,9,125.5824,94.19,470.93,24.0
US-2015-136987,Andy Reiter,Technology,West,639.968,4,215.9892,115.19,575.97,33.75
CA-2015-138485,Nora Paige,Technology,West,538.92,9,80.838,97.01,485.03,15.0
CA-2016-139997,Eugene Moren,Technology,West,1499.95,5,449.985,269.99,1349.96,30.0
CA-2014-167199,Maria Etezadi,Furniture,South,2573.82,9,746.4078,463.29,2316.44,29.0
CA-2014-167199,Maria Etezadi,Office Supplies,South,609.98,2,274.491,109.8,548.98,45.0
CA-2014-167199,Maria Etezadi,Technology,South,755.96,4,204.1092,136.07,680.36,27.0
US-2015-134558,Peter McVee,Technology,East,2249.91,9,517.4793,404.98,2024.92,23.0
US-2015-134558,Peter McVee,Furniture,East,1053.164,4,-105.3164,189.57,947.85,-10.0
US-2017-160836,Cindy Chapman,Furniture,Central,512.19,5,-65.853,92.19,460.97,-12.86
US-2017-161935,John Lee,Technology,East,1889.946,9,-377.9892,340.19,1700.95,-20.0
US-2017-167920,John Lee,Technology,South,1399.98,2,629.991,252.0,1259.98,45.0
CA-2014-125731,Clay Ludtke,Furniture,West,1487.04,5,148.704,267.67,1338.34,10.0
US-2017-106145,Ruben Ausman,Office Supplies,West,931.176,3,314.2719,167.61,838.06,33.75
US-2017-112347,Bill Stewart,Furniture,West,906.68,5,68.001,163.2,816.01,7.5
CA-2014-103492,Craig Molinari,Technology,Central,719.952,6,71.9952,129.59,647.96,10.0
CA-2014-103492,Craig Molinari,Technology,Central,755.944,7,66.1451,136.07,680.35,8.75
CA-2014-140396,Katharine Harms,Technology,East,833.94,6,216.8244,150.11,750.55,26.0
US-2014-137155,Daniel Lacy,Office Supplies,East,533.94,3,154.8426,96.11,480.55,29.0
CA-2014-100916,Frank Hawley,Furniture,South,591.32,4,112.3508,106.44,532.19,19.0
CA-2016-138597,Parhena Norris,Furniture,Central,563.94,3,112.788,101.51,507.55,20.0
CA-2015-123113,Annie Thurman,Office Supplies,East,2625.12,8,735.0336,472.52,2362.61,28.0
CA-2014-163223,Kristen Hastings,Technology,South,3499.93,7,909.9818,629.99,3149.94,26.0
CA-2016-158778,Dean Braden,Furniture,East,887.271,3,-63.3765,159.71,798.54,-7.14
CA-2016-101791,Brian Stugart,Office Supplies,Central,1297.368,9,97.3026,233.53,1167.63,7.5
CA-2016-144309,Chris McAfee,Office Supplies,East,679.96,5,220.987,122.39,611.96,32.5
US-2014-144078,Richard Bierner,Technology,West,539.92,5,47.243,97.19,485.93,8.75
US-2014-144078,Richard Bierner,Furniture,West,725.344,4,54.4008,130.56,652.81,7.5
CA-2015-136805,Nathan Mautz,Office Supplies,Central,850.5,5,245.7,153.09,765.45,28.89
US-2017-158526,Katherine Hughes,Furniture,South,1207.84,8,314.0384,217.41,1087.06,26.0
US-2016-157490,Laurel Beltran,Technology,West,703.71,6,-938.28,126.67,633.34,-133.33
CA-2015-161452,Carol Adams,Furniture,West,892.224,3,89.2224,160.6,803.0,10.0
US-2014-115196,Daniel Lacy,Technology,South,1299.99,2,-571.9956,234.0,1169.99,-44.0
CA-2016-138968,Fred Chung,Furniture,West,1352.032,4,84.502,243.37,1216.83,6.25
CA-2015-101889,David Bremer,Furniture,East,1548.99,9,-464.697,278.82,1394.09,-30.0
US-2016-140158,Daniel Raglin,Technology,East,5399.91,9,2591.9568,971.98,4859.92,48.0
CA-2014-133592,Katherine Murray,Technology,East,1687.8,4,742.632,303.8,1519.02,44.0
CA-2014-133592,Katherine Murray,Furniture,East,605.88,6,151.47,109.06,545.29,25.0
CA-2015-120782,Shirley Daniels,Office Supplies,Central,3812.97,3,1906.485,686.33,3431.67,50.0
CA-2015-116876,Ted Trevino,Technology,East,625.99,1,187.797,112.68,563.39,30.0
CA-2016-169838,Brenda Bowman,Furniture,Central,1568.61,9,329.4081,282.35,1411.75,21.0
US-2017-128951,Ricardo Sperren,Furniture,South,872.94,3,157.1292,157.13,785.65,18.0
CA-2017-151799,Ben Ferrer,Technology,East,1199.98,2,467.9922,216.0,1079.98,39.0
CA-2017-151799,Ben Ferrer,Furniture,East,526.582,2,-52.6582,94.78,473.92,-10.0
CA-2016-133613,Christine Phan,Technology,East,566.97,3,153.0819,102.05,510.27,27.0
US-2017-118941,Brenda Bowman,Furniture,East,1779.9,5,373.779,320.38,1601.91,21.0
CA-2016-155978,Thomas Seio,Technology,West,1039.728,2,90.9762,187.15,935.76,8.75
CA-2016-108196,Cindy Stewart,Technology,East,4499.985,5,-6599.978,810.0,4049.99,-146.67
CA-2016-162236,Elpida Rittenbach,Furniture,South,876.3,10,-292.1,157.73,788.67,-33.33
CA-2015-102260,Sanjit Jacobs,Office Supplies,South,720.064,4,-63.0056,129.61,648.06,-8.75
CA-2016-134334,Dave Kipp,Furniture,East,550.431,3,-47.1798,99.08,495.39,-8.57
US-2017-109316,Maureen Gastineau,Furniture,West,1497.666,2,140.9568,269.58,1347.9,9.41
CA-2016-138478,Dennis Pardue,Office Supplies,West,4535.976,3,1644.2913,816.48,4082.38,36.25
CA-2017-152436,Carl Weiss,Office Supplies,East,592.74,6,160.0398,106.69,533.47,27.0
CA-2017-117114,Craig Yedwab,Technology,Central,508.768,4,38.1576,91.58,457.89,7.5
US-2014-137869,Christina VanderZanden,Furniture,Central,1184.72,4,106.6248,213.25,1066.25,9.0
CA-2015-125976,Jamie Kunitz,Technology,South,1871.88,12,561.564,336.94,1684.69,30.0
CA-2016-101672,Daniel Byrd,Furniture,West,915.136,4,102.9528,164.72,823.62,11.25
CA-2017-128363,Dan Campbell,Office Supplies,South,1614.582,6,-1237.8462,290.62,1453.12,-76.67
CA-2016-112585,Rob Williams,Office Supplies,West,715.64,2,178.91,128.82,644.08,25.0
CA-2017-165323,Steven Roelle,Technology,East,3404.5,5,1668.205,612.81,3064.05,49.0
CA-2017-120404,Katharine Harms,Technology,East,569.99,1,170.997,102.6,512.99,30.0
CA-2017-166093,Rick Wilson,Office Supplies,West,2518.29,9,654.7554,453.29,2266.46,26.0
CA-2017-166093,Rick Wilson,Office Supplies,West,540.57,3,140.5482,97.3,486.51,26.0
CA-2015-145814,Katherine Ducich,Technology,East,861.76,4,249.9104,155.12,775.58,29.0
US-2015-126753,Sung Pak,Technology,East,519.792,4,-112.6216,93.56,467.81,-21.67
CA-2014-166051,Jim Karlsson,Technology,South,659.97,3,197.991,118.79,593.97,30.0
US-2017-105998,Clay Rozendal,Furniture,West,1673.184,12,20.9148,301.17,1505.87,1.25
CA-2015-110863,Anna Andreadi,Furniture,Central,1323.9,5,383.931,238.3,1191.51,29.0
CA-2017-120168,Trudy Brown,Office Supplies,East,663.92,5,207.475,119.51,597.53,31.25
CA-2014-129189,Harry Marie,Furniture,Central,657.93,5,-93.99,118.43,592.14,-14.29
CA-2015-132465,Don Miller,Office Supplies,East,772.68,4,108.1752,139.08,695.41,14.0
CA-2017-121489,Candace McMahon,Office Supplies,West,572.58,6,34.3548,103.06,515.32,6.0
CA-2016-168543,Dean Katz,Office Supplies,East,706.86,7,197.9208,127.23,636.17,28.0
CA-2015-121188,Cassandra Brandow,Office Supplies,West,892.35,5,267.705,160.62,803.12,30.0
CA-2015-121188,Cassandra Brandow,Office Supplies,West,728.82,9,29.1528,131.19,655.94,4.0
CA-2015-150714,Kristen Hastings,Office Supplies,West,718.64,10,-161.694,129.36,646.78,-22.5
CA-2016-169663,Rick Huthwaite,Technology,West,3357.6,3,377.73,604.37,3021.84,11.25
CA-2015-149846,Sarah Brown,Technology,West,2973.32,7,334.4985,535.2,2675.99,11.25
CA-2015-149846,Sarah Brown,Technology,West,775.728,6,58.1796,139.63,698.16,7.5
US-2017-106551,Eric Barreto,Furniture,Central,526.344,4,-75.192,94.74,473.71,-14.29
CA-2014-138128,Frank Preis,Technology,East,1079.976,4,125.9972,194.4,971.98,11.67
CA-2015-137064,Trudy Schmidt,Office Supplies,Central,670.752,3,-125.766,120.74,603.68,-18.75
CA-2014-127866,Jonathan Doherty,Office Supplies,West,535.41,3,160.623,96.37,481.87,30.0
CA-2016-118073,Cindy Schnelling,Furniture,South,562.2925,7,-255.5875,101.21,506.06,-45.45
CA-2016-100993,Annie Zypern,Furniture,West,557.728,4,6.9716,100.39,501.96,1.25
CA-2017-140151,Raymond Buch,Technology,West,13999.96,4,6719.9808,2519.99,12599.96,48.0
CA-2016-103464,Patrick Gardner,Technology,West,595.0,5,95.2,107.1,535.5,16.0
CA-2015-168207,Liz Thompson,Furniture,West,512.499,3,-30.147,92.25,461.25,-5.88
CA-2016-144148,Anna H�berlin,Furniture,West,863.128,7,-32.3673,155.36,776.82,-3.75
CA-2017-107174,Adam Bellavance,Furniture,West,2036.86,7,366.6348,366.63,1833.17,18.0
CA-2016-166429,Toby Gnade,Technology,West,999.98,2,449.991,180.0,899.98,45.0
CA-2015-119879,Shahid Shariari,Furniture,East,1252.704,8,-480.2032,225.49,1127.43,-38.33
CA-2015-114811,Keith Dawkins,Technology,East,549.98,2,142.9948,99.0,494.98,26.0
CA-2015-114811,Keith Dawkins,Technology,East,4643.8,4,2229.024,835.88,4179.42,48.0
CA-2015-114811,Keith Dawkins,Furniture,East,577.764,2,115.5528,104.0,519.99,20.0
CA-2015-141565,Barry Gonzalez,Office Supplies,South,1369.764,6,-913.176,246.56,1232.79,-66.67
CA-2016-162355,Philip Fox,Furniture,South,1266.86,7,291.3778,228.03,1140.17,23.0
CA-2017-102204,Caroline Jumper,Furniture,South,933.262,4,-458.1468,167.99,839.94,-49.09
CA-2017-102204,Caroline Jumper,Furniture,South,2803.92,5,0.0,504.71,2523.53,0.0
CA-2014-109897,Ben Wallace,Technology,West,806.336,8,50.396,145.14,725.7,6.25
CA-2016-133816,Christopher Schild,Technology,East,743.988,2,-123.998,133.92,669.59,-16.67
CA-2017-121790,Liz Preis,Technology,Central,2003.168,4,250.396,360.57,1802.85,12.5
CA-2016-169670,Joe Elijah,Furniture,East,2563.056,8,313.2624,461.35,2306.75,12.22
CA-2017-164112,Neil Ducich,Office Supplies,East,1085.42,7,282.2092,195.38,976.88,26.0
CA-2017-146192,Bruce Degenhardt,Office Supplies,South,675.06,3,87.7578,121.51,607.55,13.0
CA-2015-154284,Sam Zeldin,Technology,Central,600.53,2,137.264,108.1,540.48,22.86
CA-2015-154284,Sam Zeldin,Technology,Central,637.44,8,135.456,114.74,573.7,21.25
US-2017-167318,George Zrebassa,Technology,West,1649.95,5,659.98,296.99,1484.96,40.0
US-2017-105935,Bradley Drucker,Technology,South,2939.93,7,764.3818,529.19,2645.94,26.0
CA-2014-161508,Paul Van Hugh,Furniture,Central,512.358,3,-14.6388,92.22,461.12,-2.86
CA-2017-147207,Trudy Schmidt,Furniture,Central,913.43,5,-169.637,164.42,822.09,-18.57
CA-2017-137631,Janet Lee,Technology,South,751.984,2,84.5982,135.36,676.79,11.25
CA-2017-157273,Sam Zeldin,Technology,West,604.768,4,60.4768,108.86,544.29,10.0
CA-2016-118745,Seth Vernon,Furniture,West,902.712,3,33.8517,162.49,812.44,3.75
CA-2016-142594,Eva Jacobs,Office Supplies,East,901.95,3,297.6435,162.35,811.76,33.0
CA-2016-130820,Odella Nelson,Furniture,South,630.024,4,-199.5076,113.4,567.02,-31.67
CA-2017-132290,Maribeth Dona,Furniture,Central,933.408,4,-173.3472,168.01,840.07,-18.57
CA-2017-150091,Nora Paige,Furniture,East,2154.9,5,129.294,387.88,1939.41,6.0
CA-2017-125451,Adam Hart,Furniture,East,637.896,3,-127.5792,114.82,574.11,-20.0
CA-2014-131387,Arianne Irving,Technology,West,1679.96,5,125.997,302.39,1511.96,7.5
CA-2016-125087,Thea Hudgings,Office Supplies,Central,1554.936,3,77.7468,279.89,1399.44,5.0
US-2016-164196,Alejandro Savely,Furniture,Central,2678.94,6,241.1046,482.21,2411.05,9.0
CA-2015-145758,Barry Franz�sisch,Technology,East,1035.8,4,269.308,186.44,932.22,26.0
CA-2016-158841,Sanjit Engle,Technology,South,8749.95,5,2799.984,1574.99,7874.96,32.0
CA-2014-140473,Mark Cousins,Technology,Central,719.976,3,134.9955,129.6,647.98,18.75
CA-2016-102092,Paul MacIntyre,Furniture,South,1056.86,7,158.529,190.23,951.17,15.0
CA-2016-123540,Denny Joy,Furniture,Central,1454.9,5,378.274,261.88,1309.41,26.0
CA-2016-162390,Dave Poirier,Office Supplies,East,968.744,7,314.8418,174.37,871.87,32.5
CA-2014-121629,Brian Thompson,Technology,Central,998.85,5,-199.77,179.79,898.97,-20.0
CA-2017-146164,Charlotte Melton,Furniture,Central,607.52,2,97.2032,109.35,546.77,16.0
CA-2017-162015,Karen Bern,Technology,West,1287.45,5,244.6155,231.74,1158.71,19.0
CA-2016-107783,Olvera Toch,Office Supplies,East,1369.764,6,-913.176,246.56,1232.79,-66.67
CA-2014-160094,Justin MacKendrick,Office Supplies,South,826.0,5,214.76,148.68,743.4,26.0
US-2017-148551,David Bremer,Office Supplies,Central,760.98,5,-1141.47,136.98,684.88,-150.0
CA-2016-164574,Ritsa Hightower,Office Supplies,South,704.76,5,26.4285,126.86,634.28,3.75
CA-2017-124765,Henia Zydlo,Furniture,South,723.92,5,-81.441,130.31,651.53,-11.25
CA-2015-131856,James Galang,Technology,Central,619.152,6,69.6546,111.45,557.24,11.25
CA-2017-163265,Joy Smith,Furniture,Central,600.558,3,-8.5794,108.1,540.5,-1.43
CA-2017-141705,Patrick O'Brill,Furniture,Central,517.405,5,-81.3065,93.13,465.66,-15.71
CA-2016-143805,Jonathan Doherty,Office Supplies,South,2104.55,7,694.5015,378.82,1894.1,33.0
CA-2017-119284,Thomas Seio,Technology,South,2239.936,8,223.9936,403.19,2015.94,10.0
CA-2014-105648,Eva Jacobs,Furniture,West,626.352,3,-23.4882,112.74,563.72,-3.75
CA-2017-116988,Pauline Webber,Technology,West,1287.45,5,244.6155,231.74,1158.71,19.0
CA-2016-168774,Roy Phan,Office Supplies,Central,535.41,3,160.623,96.37,481.87,30.0
US-2015-163825,Lena Creighton,Office Supplies,East,3050.376,3,1143.891,549.07,2745.34,37.5
CA-2016-159891,Ben Ferrer,Office Supplies,South,1270.99,1,635.495,228.78,1143.89,50.0
CA-2017-115882,Dorothy Badders,Office Supplies,South,942.784,4,94.2784,169.7,848.51,10.0
CA-2016-102813,Erin Ashbrook,Furniture,Central,528.43,5,0.0,95.12,475.59,0.0
CA-2015-133585,Craig Molinari,Furniture,Central,1227.9984,6,-36.1176,221.04,1105.2,-2.94
CA-2016-116911,Justin Deggeller,Furniture,West,1128.39,3,259.5297,203.11,1015.55,23.0
CA-2017-126914,Joe Elijah,Furniture,South,698.352,3,52.3764,125.7,628.52,7.5
CA-2017-162075,Thomas Thornton,Technology,Central,537.544,7,47.0351,96.76,483.79,8.75
CA-2014-162992,Bart Pistole,Technology,West,583.8,5,72.975,105.08,525.42,12.5
US-2016-150140,Valerie Mitchum,Technology,East,1294.75,5,336.635,233.05,1165.28,26.0
CA-2014-116666,Kean Thornton,Technology,East,1799.97,5,239.996,323.99,1619.97,13.33
CA-2017-100622,Dave Kipp,Technology,South,959.984,2,311.9948,172.8,863.99,32.5
CA-2015-153423,Shaun Weien,Office Supplies,East,1217.568,2,456.588,219.16,1095.81,37.5
US-2015-115343,Frank Olsen,Technology,East,617.976,3,-7.7247,111.24,556.18,-1.25
CA-2017-135909,Jane Waco,Office Supplies,West,5083.96,5,1906.485,915.11,4575.56,37.5
CA-2016-158260,Cindy Chapman,Technology,West,686.4,2,77.22,123.55,617.76,11.25
CA-2017-103968,Max Ludwig,Furniture,West,629.64,9,107.0388,113.34,566.68,17.0
CA-2016-147256,Frank Carlisle,Office Supplies,Central,1927.59,7,751.7601,346.97,1734.83,39.0
CA-2015-111038,Lindsay Castell,Furniture,West,2676.672,9,267.6672,481.8,2409.0,10.0
US-2016-144057,Cynthia Voltz,Office Supplies,Central,856.656,6,107.082,154.2,770.99,12.5
CA-2016-168032,David Flashing,Technology,Central,1439.968,4,143.9968,259.19,1295.97,10.0
CA-2016-168032,David Flashing,Furniture,Central,626.1,3,-538.446,112.7,563.49,-86.0
US-2015-168704,Frank Preis,Furniture,Central,609.98,4,-113.282,109.8,548.98,-18.57
CA-2017-130036,Ben Peterman,Technology,East,1119.888,14,209.979,201.58,1007.9,18.75
CA-2017-150910,Jack Lebron,Furniture,South,934.956,6,-249.3216,168.29,841.46,-26.67
CA-2017-150266,Rose O'Brian,Furniture,Central,853.93,5,-24.398,153.71,768.54,-2.86
CA-2016-157280,Liz Willingham,Furniture,South,756.8,5,75.68,136.22,681.12,10.0
US-2015-128587,Harry Marie,Technology,Central,4899.93,7,2302.9671,881.99,4409.94,47.0
CA-2017-159100,Victoria Pisteka,Furniture,South,1875.258,7,-968.8833,337.55,1687.73,-51.67
CA-2014-152268,Sanjit Chand,Office Supplies,South,1793.98,2,843.1706,322.92,1614.58,47.0
CA-2016-117121,Adrian Barton,Office Supplies,Central,9892.74,13,4946.37,1780.69,8903.47,50.0
CA-2015-160227,Emily Ducich,Furniture,East,2621.322,11,553.3902,471.84,2359.19,21.11
CA-2016-132304,Anthony Rawles,Furniture,West,1115.17,7,334.551,200.73,1003.65,30.0
CA-2014-136336,Dorothy Badders,Office Supplies,South,828.84,6,0.0,149.19,745.96,0.0
CA-2017-152933,Matthew Grinstein,Technology,Central,791.88,3,128.6805,142.54,712.69,16.25
CA-2016-135461,Erica Bern,Technology,West,623.96,5,38.9975,112.31,561.56,6.25
CA-2017-153045,Neola Schneider,Furniture,East,887.271,3,-63.3765,159.71,798.54,-7.14
CA-2015-157805,Rick Huthwaite,Technology,West,555.96,5,41.697,100.07,500.36,7.5
US-2017-166688,Rick Duston,Technology,West,1123.128,9,70.1955,202.16,1010.82,6.25
US-2016-165505,Claudia Bergmann,Office Supplies,East,1564.29,13,406.7154,281.57,1407.86,26.0
CA-2016-160108,Arthur Gainer,Furniture,Central,680.01,3,176.8026,122.4,612.01,26.0
CA-2016-100300,Max Jones,Technology,West,4476.8,4,503.64,805.82,4029.12,11.25
US-2016-155768,Laurel Beltran,Office Supplies,West,1112.94,3,222.588,200.33,1001.65,20.0
CA-2017-156776,Jeremy Lonsdale,Technology,West,707.88,3,44.2425,127.42,637.09,6.25
CA-2017-156776,Jeremy Lonsdale,Office Supplies,West,1473.1,5,412.468,265.16,1325.79,28.0
US-2015-130512,Sean Miller,Office Supplies,East,663.072,6,-165.768,119.35,596.76,-25.0
CA-2014-103310,Greg Matthias,Technology,West,1432.0,5,125.3,257.76,1288.8,8.75
CA-2017-103212,Michelle Huthwaite,Furniture,South,1504.52,4,346.0396,270.81,1354.07,23.0
CA-2014-148383,Resi P�lking,Office Supplies,West,946.764,6,-694.2936,170.42,852.09,-73.33
CA-2016-126732,Lena Radford,Technology,West,1091.168,4,68.198,196.41,982.05,6.25
CA-2016-126732,Lena Radford,Furniture,West,568.728,3,28.4364,102.37,511.86,5.0
CA-2016-127761,Scott Williamson,Technology,East,881.93,7,220.4825,158.75,793.74,25.0
US-2017-102183,Pete Kriz,Office Supplies,East,4305.552,6,1453.1238,775.0,3875.0,33.75
CA-2016-100510,Harry Marie,Technology,East,631.96,4,303.3408,113.75,568.76,48.0
CA-2017-146983,Alan Hwang,Office Supplies,South,1577.94,3,757.4112,284.03,1420.15,48.0
US-2017-165456,Trudy Brown,Furniture,East,1079.316,6,-15.4188,194.28,971.38,-1.43
CA-2016-161907,Justin Hirsh,Office Supplies,East,769.184,4,-163.4516,138.45,692.27,-21.25
CA-2017-121853,Duane Benoit,Furniture,West,594.816,2,59.4816,107.07,535.33,10.0
CA-2016-108056,Erin Smith,Technology,West,859.2,3,75.18,154.66,773.28,8.75
CA-2017-109085,Christine Kargatis,Furniture,East,899.43,5,-12.849,161.9,809.49,-1.43
CA-2016-114860,Duane Noonan,Furniture,West,842.72,8,202.2528,151.69,758.45,24.0
CA-2017-148411,Rose O'Brian,Furniture,Central,520.464,2,-14.8704,93.68,468.42,-2.86
CA-2014-108147,Rick Duston,Office Supplies,East,1676.88,6,83.844,301.84,1509.19,5.0
US-2017-127292,Raymond Messe,Office Supplies,East,542.94,3,152.0232,97.73,488.65,28.0
CA-2015-130848,Deirdre Greer,Furniture,West,582.336,8,-29.1168,104.82,524.1,-5.0
CA-2014-125997,Mitch Webber,Technology,East,629.95,5,157.4875,113.39,566.96,25.0
CA-2014-125997,Mitch Webber,Furniture,East,631.782,2,140.396,113.72,568.6,22.22
CA-2014-125997,Mitch Webber,Furniture,East,801.568,2,-10.0196,144.28,721.41,-1.25
CA-2014-125997,Mitch Webber,Technology,East,1349.91,9,661.4559,242.98,1214.92,49.0
CA-2016-105459,Nora Preis,Office Supplies,East,1591.02,6,286.3836,286.38,1431.92,18.0
CA-2014-152618,Rick Bensley,Technology,Central,574.91,2,156.047,103.48,517.42,27.14
CA-2017-162789,Logan Currie,Technology,East,1071.0,9,171.36,192.78,963.9,16.0
CA-2015-164777,Sean Christensen,Furniture,West,2803.92,5,0.0,504.71,2523.53,0.0
CA-2014-145254,Nick Crebassa,Technology,West,604.752,6,60.4752,108.86,544.28,10.0
CA-2014-116246,Luke Weiss,Furniture,East,3785.292,6,420.588,681.35,3406.76,11.11
CA-2014-152100,Victoria Wilson,Furniture,Central,1212.96,8,-69.312,218.33,1091.66,-5.71
CA-2015-166219,Ben Peterman,Technology,Central,1099.96,5,82.497,197.99,989.96,7.5
US-2017-109610,Brendan Sweed,Furniture,South,701.96,2,168.4704,126.35,631.76,24.0
CA-2016-164770,Muhammed Yedwab,Furniture,Central,781.864,10,-137.976,140.74,703.68,-17.65
CA-2017-130505,Natalie Fritzler,Furniture,East,673.344,3,-76.9536,121.2,606.01,-11.43
CA-2015-156566,Eric Murdock,Technology,West,572.8,2,50.12,103.1,515.52,8.75
CA-2017-111738,Christopher Martinez,Office Supplies,West,2022.272,8,682.5168,364.01,1820.04,33.75
CA-2016-105207,Bill Overfelt,Furniture,Central,1592.85,7,350.427,286.71,1433.57,22.0
CA-2016-113607,Pauline Webber,Technology,East,1091.93,7,272.9825,196.55,982.74,25.0
CA-2014-149104,Ruben Dartt,Office Supplies,Central,689.82,6,20.6946,124.17,620.84,3.0
CA-2016-125220,Bobby Elias,Technology,Central,1649.75,5,544.4175,296.96,1484.78,33.0
CA-2015-147690,Sam Craven,Office Supplies,East,577.584,6,43.3188,103.97,519.83,7.5
CA-2014-130428,Trudy Glocke,Furniture,South,1125.488,7,98.4802,202.59,1012.94,8.75
CA-2017-152975,Roger Barcio,Technology,East,1079.85,3,323.955,194.37,971.86,30.0
CA-2017-152975,Roger Barcio,Furniture,East,589.41,5,-6.549,106.09,530.47,-1.11
CA-2014-128524,Mary Zewe,Office Supplies,West,2033.584,2,762.594,366.05,1830.23,37.5
CA-2017-160633,Bill Stewart,Technology,East,899.982,3,74.9985,162.0,809.98,8.33
CA-2014-151330,Toby Carlisle,Furniture,East,1628.82,9,260.6112,293.19,1465.94,16.0
CA-2014-124702,Maya Herman,Furniture,West,730.2,4,94.926,131.44,657.18,13.0
CA-2015-116638,Joseph Holt,Furniture,South,4297.644,13,-1862.3124,773.58,3867.88,-43.33
CA-2016-107104,Maribeth Schnelling,Furniture,West,3406.664,8,160.3136,613.2,3066.0,4.71
CA-2014-156160,Adam Shillingsburg,Furniture,East,579.528,4,83.7096,104.32,521.58,14.44
CA-2016-160717,Maria Etezadi,Technology,West,3023.928,9,226.7946,544.31,2721.54,7.5
CA-2016-114867,Frank Merwin,Technology,East,1499.97,5,-374.9925,269.99,1349.97,-25.0
CA-2015-130113,Aaron Hawkins,Technology,West,668.16,9,75.168,120.27,601.34,11.25
US-2017-135986,Paul Gonzalez,Technology,South,503.96,4,125.99,90.71,453.56,25.0
CA-2015-130183,Patrick O'Brill,Furniture,Central,613.9992,3,-18.0588,110.52,552.6,-2.94
CA-2017-147032,Laurel Beltran,Office Supplies,East,849.95,5,390.977,152.99,764.96,46.0
CA-2014-114251,Maribeth Dona,Office Supplies,East,1080.096,6,-94.5084,194.42,972.09,-8.75
CA-2017-167395,Kunst Miller,Technology,East,979.95,5,284.1855,176.39,881.96,29.0
CA-2014-111962,Evan Bailliet,Office Supplies,West,807.75,5,153.4725,145.39,726.98,19.0
CA-2014-114321,Nick Crebassa,Furniture,South,500.24,13,145.0696,90.04,450.22,29.0
CA-2014-114321,Nick Crebassa,Office Supplies,South,896.99,1,421.5853,161.46,807.29,47.0
CA-2015-117086,Quincy Jones,Furniture,East,4404.9,5,1013.127,792.88,3964.41,23.0
US-2014-140914,Brosina Hoffman,Furniture,Central,797.944,4,-56.996,143.63,718.15,-7.14
CA-2016-146913,Sylvia Foulston,Furniture,West,1403.92,5,70.196,252.71,1263.53,5.0
CA-2014-169019,Luke Foster,Office Supplies,Central,2177.584,8,-3701.8928,391.97,1959.83,-170.0
CA-2016-153178,Clay Ludtke,Office Supplies,East,673.568,2,252.588,121.24,606.21,37.5
CA-2017-144491,Caroline Jumper,Furniture,Central,1023.332,5,-30.098,184.2,921.0,-2.94
CA-2017-144491,Caroline Jumper,Furniture,Central,600.558,3,-8.5794,108.1,540.5,-1.43
CA-2015-162201,Andrew Gjertsen,Office Supplies,South,516.96,4,-6.462,93.05,465.26,-1.25
CA-2017-130302,Craig Yedwab,Technology,East,895.944,7,190.3881,161.27,806.35,21.25
CA-2017-169327,Marc Harrigan,Furniture,West,511.5,5,132.99,92.07,460.35,26.0
CA-2015-164301,Ellis Ballard,Furniture,West,3393.68,8,610.8624,610.86,3054.31,18.0
US-2015-116981,Suzanne McNair,Office Supplies,East,1085.42,7,282.2092,195.38,976.88,26.0
US-2017-166324,Brad Eason,Office Supplies,East,848.544,4,-21.2136,152.74,763.69,-2.5
CA-2016-122581,Jay Kimmel,Furniture,East,573.174,7,63.686,103.17,515.86,11.11
US-2015-129007,Ken Dana,Furniture,West,717.72,3,71.772,129.19,645.95,10.0
CA-2016-149272,Muhammed Yedwab,Furniture,Central,528.43,5,-143.431,95.12,475.59,-27.14
CA-2015-159534,Dave Hallsten,Office Supplies,East,1087.936,8,353.5792,195.83,979.14,32.5
CA-2016-129630,Ionia McGrath,Technology,West,2799.96,5,944.9865,503.99,2519.96,33.75
